ID_REQ;ID_CLI;TOTAL_REQ;QTD_ITEN;DATA_REQ;ANO;MES;ID_SEC;ID_SET;OBSERVACAO
2022;13;R$ 5.000,64;10;09/07/2013;2013;7;3;9;
2023;13;R$ 1.575,00;2;23/07/2013;2013;7;3;4;
2024;13;R$ 900,00;3;23/07/2013;2013;7;3;4;
2025;13;R$ 1.103,00;6;23/07/2013;2013;7;3;4;
2026;13;R$ 720,00;2;11/07/2013;2013;7;3;4;
2027;13;R$ 130,00;3;09/07/2013;2013;7;3;4;
2028;13;R$ 1.125,00;1;30/07/2013;2013;7;3;4;
2029;13;R$ 3.311,00;5;24/07/2013;2013;7;3;4;
2030;13;R$ 3.180,00;1;25/07/2013;2013;7;3;4;
2031;13;R$ 3.938,95;15;31/07/2013;2013;7;3;4;
2032;12;R$ 1.308,00;5;04/07/2013;2013;7;6;7;
2033;12;R$ 385,80;12;02/07/2013;2013;7;6;7;
2034;12;R$ 160,00;2;04/07/2013;2013;7;6;7;
2035;12;R$ 596,00;5;04/07/2013;2013;7;6;7;
2036;12;R$ 261,00;4;04/07/2013;2013;7;6;7;
2037;12;R$ 250,00;1;04/07/2013;2013;7;6;7;
2038;12;R$ 2.895,90;12;09/07/2013;2013;7;6;7;
2039;12;R$ 534,00;13;23/07/2013;2013;7;6;7;
2040;12;R$ 162,00;1;10/07/2013;2013;7;6;7;
2041;12;R$ 1.315,00;3;17/07/2013;2013;7;6;7;
2042;12;R$ 4.520,00;1;16/07/2013;2013;7;6;7;
2043;12;R$ 305,50;2;29/07/2013;2013;7;6;7;
2044;12;R$ 990,00;2;31/07/2013;2013;7;6;7;
2045;13;R$ 1.733,20;5;08/08/2013;2013;8;3;9;
2046;13;R$ 3.145,10;14;12/08/2013;2013;8;3;9;
2047;13;R$ 2.087,60;10;19/08/2013;2013;8;3;9;
2048;13;R$ 105,00;2;16/08/2013;2013;8;3;4;
2049;13;R$ 1.725,00;2;19/08/2013;2013;8;3;4;
2050;13;R$ 747,38;5;22/08/2013;2013;8;3;4;
2051;13;R$ 3.300,00;1;05/08/2013;2013;8;3;4;
2052;13;R$ 2.100,00;1;06/08/2013;2013;8;3;4;
2053;1;R$ 849,95;4;15/08/2013;2013;8;1;1;
2054;1;R$ 309,00;5;15/08/2013;2013;8;1;1;
2055;1;R$ 315,00;2;16/08/2013;2013;8;1;1;
2056;12;R$ 1.234,56;9;13/08/2013;2013;8;6;7;
2057;12;R$ 1.700,00;1;13/08/2013;2013;8;6;7;
2058;12;R$ 1.860,00;2;19/08/2013;2013;8;6;7;
2059;17;R$ 75,00;2;16/08/2013;2013;8;4;5;
2060;17;R$ 180,00;2;16/08/2013;2013;8;4;5;
2061;13;R$ 16,50;1;22/08/2013;2013;8;3;9;
2062;12;R$ 867,10;12;04/09/2013;2013;9;6;7;
2063;12;R$ 1.450,00;6;04/09/2013;2013;9;6;7;
2064;12;R$ 677,60;1;18/09/2013;2013;9;6;7;
2065;13;R$ 896,00;1;10/09/2013;2013;9;3;4;
2066;13;R$ 732,00;1;20/09/2013;2013;9;3;4;
2067;13;R$ 2.415,50;15;03/09/2013;2013;9;3;4;
2068;13;R$ 816,00;1;20/09/2013;2013;9;3;4;
2069;13;R$ 1.500,00;1;19/09/2013;2013;9;3;4;
2070;13;R$ 2.725,34;13;01/10/2013;2013;10;3;9;
2071;13;R$ 3.627,95;12;07/10/2013;2013;10;3;9;
2072;13;R$ 3.563,31;13;14/10/2013;2013;10;3;9;
2073;13;R$ 2.138,80;8;21/10/2013;2013;10;3;9;
2074;13;R$ 2.751,15;9;29/10/2013;2013;10;3;9;
2075;12;R$ 7.831,50;18;01/10/2013;2013;10;6;7;
2076;12;R$ 1.940,00;2;01/10/2013;2013;10;6;7;
2077;12;R$ 900,00;1;08/10/2013;2013;10;6;7;
2078;12;R$ 225,00;1;14/10/2013;2013;10;6;7;
2079;12;R$ 50,00;2;03/10/2013;2013;10;6;7;
2080;12;R$ 35,00;1;03/10/2013;2013;10;6;7;
2081;12;R$ 294,00;1;16/10/2013;2013;10;6;7;
2082;12;R$ 938,65;10;16/10/2013;2013;10;6;7;
2083;17;R$ 280,00;2;03/10/2013;2013;10;4;5;
2084;13;R$ 140,00;2;31/10/2013;2013;10;3;4;
2085;13;R$ 134,50;3;03/10/2013;2013;10;3;4;
2086;13;R$ 1.125,00;1;04/10/2013;2013;10;3;4;
2087;13;R$ 10.135,00;6;03/10/2013;2013;10;3;4;
2088;13;R$ 887,00;2;01/10/2013;2013;10;3;4;
2089;13;R$ 7.924,00;5;28/10/2013;2013;10;3;4;
2090;12;R$ 225,00;1;05/11/2013;2013;11;6;7;
2091;12;R$ 1.332,79;1;04/11/2013;2013;11;6;7;
2092;12;R$ 1.345,00;4;13/11/2013;2013;11;6;7;
2093;12;R$ 372,00;11;14/11/2013;2013;11;6;7;
2094;12;R$ 310,00;18;14/11/2013;2013;11;6;7;
2095;12;R$ 152,00;5;14/11/2013;2013;11;6;7;
2096;12;R$ 2.187,60;11;28/11/2013;2013;11;6;7;
2097;12;R$ 920,00;2;13/11/2013;2013;11;6;7;
2098;12;R$ 1.456,80;9;28/11/2013;2013;11;6;7;
2099;12;R$ 9.411,00;16;27/11/2013;2013;11;6;7;
2100;12;R$ 38,00;3;28/11/2013;2013;11;6;7;
2101;17;R$ 30,00;1;28/11/2013;2013;11;4;5;
2102;1;R$ 1.540,00;4;04/11/2013;2013;11;1;1;
2103;13;R$ 1.140,00;1;05/11/2013;2013;11;3;4;
2104;13;R$ 570,00;1;19/11/2013;2013;11;3;4;
2105;13;R$ 3.521,00;5;19/11/2013;2013;11;3;4;
2106;13;R$ 5.019,00;6;19/11/2013;2013;11;3;4;
2107;13;R$ 41,00;3;28/11/2013;2013;11;3;4;
2108;13;R$ 73,00;2;28/11/2013;2013;11;3;4;
2109;13;R$ 58,00;3;28/11/2013;2013;11;3;4;
2110;13;R$ 20,00;2;28/11/2013;2013;11;3;4;
2111;13;R$ 10.537,00;5;19/11/2013;2013;11;3;4;
2112;13;R$ 2.025,86;17;28/11/2013;2013;11;3;4;
2113;13;R$ 3.795,55;13;04/11/2013;2013;11;3;9;
2114;13;R$ 5.138,80;15;11/11/2013;2013;11;3;9;
2115;13;R$ 2.513,45;7;18/11/2013;2013;11;3;9;
2116;13;R$ 3.232,25;9;28/11/2013;2013;11;3;9;
2117;13;R$ 174,80;1;28/11/2013;2013;11;3;9;
2118;13;R$ 1.079,70;1;22/11/2013;2013;11;3;9;
2119;1;R$ 315,00;2;11/12/2013;2013;12;1;1;
2120;1;R$ 1.231,10;4;02/12/2013;2013;12;1;1;
2121;17;R$ 138,00;2;11/12/2013;2013;12;4;5;
2122;17;R$ 180,00;2;11/12/2013;2013;12;4;5;
2123;13;R$ 4.280,00;4;19/12/2013;2013;12;3;4;
2124;13;R$ 8.896,00;8;19/12/2013;2013;12;3;9;
2125;13;R$ 2.869,00;11;19/12/2013;2013;12;3;4;
2126;13;R$ 135,00;2;11/12/2013;2013;12;3;4;
2127;13;R$ 1.725,00;2;05/12/2013;2013;12;3;4;
2128;13;R$ 662,75;15;20/12/2013;2013;12;3;4;
2129;13;R$ 961,00;4;24/12/2013;2013;12;3;4;
2130;13;R$ 1.140,00;4;24/12/2013;2013;12;3;4;
2131;13;R$ 5.265,60;12;04/12/2013;2013;12;3;9;
2132;13;R$ 3.690,15;9;09/12/2013;2013;12;3;9;
2133;13;R$ 1.772,60;4;12/12/2013;2013;12;3;9;
2134;12;R$ 550,50;17;30/01/2014;2014;1;6;7;
2135;12;R$ 1.090,00;3;10/01/2014;2014;1;6;7;
2136;12;R$ 1.610,00;2;14/01/2014;2014;1;6;7;
2137;12;R$ 375,52;4;22/01/2014;2014;1;6;7;
2138;12;R$ 885,00;1;29/01/2014;2014;1;6;7;
2139;12;R$ 1.190,75;12;30/01/2014;2014;1;6;7;
2140;13;R$ 889,93;8;16/01/2014;2014;1;3;4;
2141;13;R$ 770,00;2;16/01/2014;2014;1;3;4;
2142;1;R$ 322,12;9;22/01/2014;2014;1;1;1;
2143;1;R$ 496,82;20;22/01/2014;2014;1;1;1;
2144;13;R$ 5.073,98;24;11/02/2014;2014;2;3;9;
2146;13;R$ 3.526,42;10;20/02/2014;2014;2;3;9;
2147;13;R$ 1.292,68;6;24/02/2014;2014;2;3;9;
2148;13;R$ 795,50;7;24/02/2014;2014;2;3;9;
2149;12;R$ 199,00;2;18/02/2014;2014;2;6;7;
2150;12;R$ 342,00;1;21/02/2014;2014;2;6;7;
2151;12;R$ 520,00;1;19/02/2014;2014;2;6;7;
2152;12;R$ 678,00;1;17/02/2014;2014;2;6;7;
2153;12;R$ 1.700,00;1;05/02/2014;2014;2;6;7;
2154;12;R$ 4.582,00;10;13/02/2014;2014;2;6;7;
2155;13;R$ 2.580,00;3;05/02/2014;2014;2;3;4;
2156;13;R$ 1.226,00;2;17/02/2014;2014;2;3;9;
2157;13;R$ 103,00;2;18/02/2014;2014;2;3;4;
2158;13;R$ 712,50;5;10/02/2014;2014;2;3;9;
2159;17;R$ 1.231,00;4;05/02/2014;2014;2;4;5;
2160;17;R$ 94,00;1;18/02/2014;2014;2;4;5;
2161;17;R$ 245,00;1;18/02/2014;2014;2;4;5;
2162;1;R$ 608,00;2;18/02/2014;2014;2;1;1;
2163;1;R$ 2.066,40;6;07/02/2014;2014;2;1;1;
2164;1;R$ 839,36;10;25/03/2014;2014;3;1;1;
2165;12;R$ 623,50;11;07/03/2014;2014;3;6;7;
2166;13;R$ 3.250,62;15;10/03/2014;2014;3;3;4;
2167;13;R$ 493,50;1;17/03/2014;2014;3;3;9;
2168;17;R$ 507,00;10;11/03/2014;2014;3;4;5;
2169;1;R$ 421,00;2;26/04/2014;2014;4;1;1;
2170;17;R$ 440,00;2;26/04/2014;2014;4;4;5;
2171;13;R$ 220,00;2;26/04/2014;2014;4;3;4;
2172;13;R$ 5.107,50;7;29/04/2014;2014;4;3;4;
2173;13;R$ 940,00;1;15/04/2014;2014;4;3;4;
2174;13;R$ 326,74;4;25/04/2014;2014;4;3;4;
2175;13;R$ 1.844,00;7;04/04/2014;2014;4;3;4;
2176;12;R$ 992,46;5;02/04/2014;2014;4;6;7;
2177;12;R$ 726,00;1;22/04/2014;2014;4;6;7;
2178;12;R$ 712,60;20;29/04/2014;2014;4;6;7;
2179;12;R$ 912,00;1;22/04/2014;2014;4;6;7;
2180;12;R$ 234,00;2;26/04/2014;2014;4;6;7;
2181;12;R$ 836,28;4;30/04/2014;2014;4;6;7;
2182;13;R$ 4.776,57;8;07/04/2014;2014;4;3;9;
2183;13;R$ 380,90;4;14/04/2014;2014;4;3;9;
2184;13;R$ 2.637,95;11;23/04/2014;2014;4;3;9;
2185;13;R$ 937,26;8;29/04/2014;2014;4;3;9;
2186;13;R$ 1.110,56;7;30/04/2014;2014;4;3;9;
2187;13;R$ 6.864,98;11;01/04/2014;2014;4;3;9;
2188;13;R$ 4.477,44;8;17/04/2014;2014;4;3;9;
2189;13;R$ 3.168,00;1;30/04/2014;2014;4;3;9;
2190;13;R$ 321,60;8;30/05/2014;2014;5;3;9;
2191;13;R$ 795,00;1;06/05/2014;2014;5;3;4;
2192;13;R$ 590,00;1;29/05/2014;2014;5;3;4;
2193;13;R$ 1.794,00;3;15/05/2014;2014;5;3;4;
2194;13;R$ 350,00;1;29/05/2014;2014;5;3;4;
2195;13;R$ 300,00;1;16/05/2014;2014;5;3;9;
2196;13;R$ 2.280,00;2;24/05/2014;2014;5;3;9;
2197;1;R$ 237,00;1;07/05/2014;2014;5;1;1;
2198;1;R$ 393,00;3;30/05/2014;2014;5;1;1;
2199;1;R$ 596,00;1;30/05/2014;2014;5;1;1;
2200;12;R$ 700,00;2;21/05/2014;2014;5;6;7;
2201;12;R$ 149,90;1;16/05/2014;2014;5;6;7;
2202;12;R$ 466,40;15;16/05/2014;2014;5;6;7;
2203;12;R$ 1.660,00;3;29/05/2014;2014;5;6;7;
2204;12;R$ 1.140,00;2;29/05/2014;2014;5;6;7;
2205;12;R$ 226,60;11;14/05/2014;2014;5;6;7;
2206;13;R$ 1.060,60;5;05/05/2014;2014;5;3;9;
2207;13;R$ 2.872,60;8;12/05/2014;2014;5;3;9;
2208;13;R$ 5.549,77;14;19/05/2014;2014;5;3;9;
2209;13;R$ 2.538,10;8;26/05/2014;2014;5;3;9;
2210;13;R$ 732,25;3;13/05/2014;2014;5;3;9;
2211;13;R$ 610,50;3;07/05/2014;2014;5;3;9;
2212;17;R$ 440,00;11;18/06/2014;2014;6;4;5;
2213;12;R$ 290,00;1;30/06/2014;2014;6;6;7;
2214;12;R$ 987,80;6;30/06/2014;2014;6;6;7;
2215;12;R$ 946,60;2;10/06/2014;2014;6;6;7;
2216;12;R$ 2.980,15;11;22/06/2014;2014;6;6;7;
2217;1;R$ 256,00;3;06/06/2014;2014;6;1;1;
2218;1;R$ 684,90;10;10/06/2014;2014;6;1;1;
2219;1;R$ 655,43;11;30/06/2014;2014;6;1;1;
2220;13;R$ 529,00;5;05/06/2014;2014;6;3;9;
2221;13;R$ 100,00;1;10/06/2014;2014;6;3;10;
2222;13;R$ 3.786,00;2;10/06/2014;2014;6;3;10;
2223;13;R$ 2.738,00;2;16/06/2014;2014;6;3;9;
2224;13;R$ 18.000,00;1;26/06/2014;2014;6;3;4;
2225;13;R$ 21.048,00;2;26/06/2014;2014;6;3;4;
2226;13;R$ 952,00;1;30/06/2014;2014;6;3;4;
2227;13;R$ 2.480,00;3;10/06/2014;2014;6;3;10;
2228;13;R$ 3.380,20;10;02/06/2014;2014;6;3;9;
2229;13;R$ 4.931,60;10;09/06/2014;2014;6;3;9;
2230;13;R$ 2.434,40;9;16/06/2014;2014;6;3;9;
2231;13;R$ 2.004,45;7;25/06/2014;2014;6;3;9;
2232;13;R$ 1.002,18;7;30/06/2014;2014;6;3;9;
2233;13;R$ 506,00;1;30/06/2014;2014;6;3;9;
2234;13;R$ 2.765,00;7;02/07/2014;2014;7;3;9;
2235;13;R$ 5.452,70;13;25/07/2014;2014;7;3;9;
2236;13;R$ 2.766,10;7;28/07/2014;2014;7;3;9;
2237;1;R$ 250,00;1;02/07/2014;2014;7;1;1;
2238;1;R$ 1.108,80;2;01/07/2014;2014;7;1;1;
2239;1;R$ 1.560,00;2;01/07/2014;2014;7;1;1;
2240;19;R$ 82,00;2;14/07/2014;2014;7;4;5;
2241;13;R$ 164,00;2;14/07/2014;2014;7;3;4;
2242;13;R$ 262,90;5;09/07/2014;2014;7;3;4;
2243;13;R$ 1.410,00;1;02/07/2014;2014;7;3;4;
2244;12;R$ 199,00;2;14/07/2014;2014;7;6;7;
2245;12;R$ 1.300,00;2;10/07/2014;2014;7;6;7;
2246;12;R$ 1.709,85;7;02/07/2014;2014;7;6;7;
2247;19;R$ 248,00;2;14/07/2014;2014;7;4;5;
2248;1;R$ 339,00;2;14/07/2014;2014;7;1;1;
2249;13;R$ 600,00;1;26/08/2014;2014;8;3;4;
2250;13;R$ 335,00;1;27/08/2014;2014;8;3;4;
2251;13;R$ 2.750,00;1;19/08/2014;2014;8;3;4;
2252;13;R$ 270,00;1;19/08/2014;2014;8;3;4;
2253;13;R$ 937,00;9;12/08/2014;2014;8;3;4;
2254;13;R$ 2.738,00;2;11/08/2014;2014;8;3;4;
2255;1;R$ 304,00;3;27/08/2014;2014;8;1;1;
2256;13;R$ 2.858,60;11;04/08/2014;2014;8;3;9;
2257;13;R$ 4.066,10;9;11/08/2014;2014;8;3;9;
2258;13;R$ 4.242,10;9;11/08/2014;2014;8;3;9;
2259;13;R$ 3.427,50;13;18/08/2014;2014;8;3;9;
2260;13;R$ 2.218,90;7;28/08/2014;2014;8;3;9;
2261;13;R$ 400,80;3;25/08/2014;2014;8;3;9;
2262;1;R$ 9.290,00;1;29/08/2014;2014;8;1;1;
2264;13;R$ 720,00;3;25/09/2014;2014;9;3;10;
2265;13;R$ 2.420,00;6;09/09/2014;2014;9;3;4;
2266;13;R$ 480,00;16;21/09/2014;2014;9;3;9;
2267;13;R$ 3.500,00;1;01/09/2014;2014;9;3;10;
2268;13;R$ 345,00;2;10/09/2014;2014;9;3;10;
2269;13;R$ 1.400,00;1;13/09/2014;2014;9;3;9;
2270;13;R$ 1.623,05;2;13/09/2014;2014;9;3;9;
2271;13;R$ 1.200,00;1;08/09/2014;2014;9;3;9;
2272;12;R$ 542,00;6;11/09/2014;2014;9;6;7;
2273;12;R$ 420,00;1;09/09/2014;2014;9;6;7;
2274;12;R$ 5.100,20;13;10/09/2014;2014;9;6;7;
2275;12;R$ 499,50;10;03/09/2014;2014;9;6;7;
2276;12;R$ 912,00;1;26/09/2014;2014;9;6;7;
2277;12;R$ 386,00;1;26/09/2014;2014;9;6;7;
2278;12;R$ 1.041,00;3;26/09/2014;2014;9;6;7;
2279;1;R$ 745,00;1;01/09/2014;2014;9;1;1;
2280;12;R$ 4.600,00;1;11/09/2014;2014;9;6;7;
2282;13;R$ 3.920,68;12;02/09/2014;2014;9;3;9;
2283;13;R$ 2.573,30;10;09/09/2014;2014;9;3;9;
2284;13;R$ 4.013,70;11;16/09/2014;2014;9;3;9;
2285;13;R$ 1.376,20;5;22/09/2014;2014;9;3;9;
2286;13;R$ 2.365,90;8;29/09/2014;2014;9;3;9;
2287;1;R$ 446.922,23;1;23/08/2014;2014;8;1;1;
2288;1;R$ 50.944,24;1;23/09/2014;2014;9;1;1;
2289;12;R$ 860,34;6;24/10/2014;2014;10;6;7;
2290;12;R$ 142,00;4;22/10/2014;2014;10;6;7;
2291;1;R$ 516,00;5;14/10/2014;2014;10;1;1;
2292;13;R$ 1.448,00;4;24/10/2014;2014;10;3;10;
2293;13;R$ 529,00;4;14/10/2014;2014;10;3;4;
2294;13;R$ 486,00;8;01/10/2014;2014;10;3;9;
2295;13;R$ 1.175,00;1;03/10/2014;2014;10;3;9;
2296;13;R$ 350,00;1;16/10/2014;2014;10;3;9;
2297;13;R$ 1,70;1;06/10/2014;2014;10;3;10;
2298;13;R$ 2.160,00;3;06/10/2014;2014;10;3;10;
2299;13;R$ 260,00;2;02/10/2014;2014;10;3;10;
2300;1;R$ 36.775,87;1;31/10/2014;2014;10;1;1;
2301;13;R$ 2.860,15;8;07/10/2014;2014;10;3;9;
2302;13;R$ 3.124,90;9;14/10/2014;2014;10;3;9;
2303;13;R$ 5.579,90;14;20/10/2014;2014;10;3;9;
2304;13;R$ 2.335,95;6;29/10/2014;2014;10;3;9;
2305;1;R$ 459,00;1;31/10/2014;2014;10;1;1;
2306;13;R$ 1.400,00;1;10/11/2014;2014;11;3;9;
2307;13;R$ 3.485,00;3;18/11/2014;2014;11;3;9;
2308;13;R$ 2.740,55;9;03/11/2014;2014;11;3;9;
2309;13;R$ 3.626,20;13;10/11/2014;2014;11;3;9;
2310;13;R$ 3.854,60;9;18/11/2014;2014;11;3;9;
2311;13;R$ 2.114,20;5;26/11/2014;2014;11;3;9;
2312;12;R$ 599,05;11;18/11/2014;2014;11;6;7;
2313;1;R$ 499,90;11;17/11/2014;2014;11;1;1;
2314;1;R$ 1.790,00;1;05/11/2014;2014;11;1;1;
2315;1;R$ 1.425,00;1;27/11/2014;2014;11;1;1;
2316;1;R$ 2.500,00;4;26/11/2014;2014;11;1;1;
2317;13;R$ 198,00;1;14/11/2014;2014;11;3;10;
2318;13;R$ 720,00;1;24/11/2014;2014;11;3;4;
2319;13;R$ 1.006,00;4;10/11/2014;2014;11;3;10;
2320;13;R$ 425,00;1;24/11/2014;2014;11;3;10;
2321;13;R$ 255,64;3;25/11/2014;2014;11;3;10;
2322;13;R$ 1.175,00;1;03/11/2014;2014;11;3;9;
2323;1;R$ 53.620,89;1;29/11/2014;2014;11;1;1;
2324;13;R$ 9.070,00;18;17/12/2014;2014;12;3;4;
2325;13;R$ 5.983,00;34;10/12/2014;2014;12;3;4;
2326;13;R$ 1.917,00;15;10/12/2014;2014;12;3;4;
2327;13;R$ 3.896,00;3;15/12/2014;2014;12;3;9;
2328;13;R$ 6.328,00;1;02/12/2014;2014;12;3;9;
2329;13;R$ 2.464,00;1;02/12/2014;2014;12;3;9;
2330;13;R$ 1.896,00;3;02/12/2014;2014;12;3;9;
2331;13;R$ 2.324,00;2;02/12/2014;2014;12;3;9;
2332;13;R$ 6.348,00;6;29/12/2014;2014;12;3;9;
2333;13;R$ 1.312,00;4;29/12/2014;2014;12;3;9;
2334;13;R$ 5.051,00;6;29/12/2014;2014;12;3;9;
2335;13;R$ 9.507,60;17;29/12/2014;2014;12;3;9;
2336;13;R$ 4.058,00;3;10/12/2014;2014;12;3;9;
2337;1;R$ 1.193,10;7;05/12/2014;2014;12;1;1;
2338;1;R$ 450,00;1;22/12/2014;2014;12;4;1;
2339;12;R$ 152,00;6;16/12/2014;2014;12;6;7;
2340;12;R$ 197,00;8;16/12/2014;2014;12;6;7;
2341;12;R$ 918,00;5;03/12/2014;2014;12;6;7;
2342;12;R$ 1.100,00;1;02/12/2014;2014;12;6;7;
2343;13;R$ 3.890,40;12;08/12/2014;2014;12;3;9;
2344;13;R$ 4.148,59;9;15/12/2014;2014;12;3;9;
2345;13;R$ 1.456,00;3;03/12/2014;2014;12;3;9;
2346;1;R$ 68.427,19;1;31/12/2014;2014;12;1;1;
2347;12;R$ 696,00;2;27/01/2015;2015;1;6;7;
2348;12;R$ 3.867,00;10;16/01/2015;2015;1;6;7;
2349;13;R$ 3.980,00;1;29/01/2015;2015;1;3;10;
2350;13;R$ 4.680,00;3;29/01/2015;2015;1;3;10;
2351;1;R$ 15.080,55;1;30/01/2015;2015;1;1;1;
2352;13;R$ 2.683,15;11;23/02/2015;2015;2;3;9;
2353;1;R$ 1.087,90;9;26/02/2015;2015;2;1;1;
2354;13;R$ 3.780,00;1;26/02/2015;2015;2;3;10;
2355;13;R$ 2.350,00;3;26/02/2015;2015;2;3;10;
2356;13;R$ 2.760,00;6;11/02/2015;2015;2;3;10;
2357;12;R$ 3.362,00;13;23/02/2015;2015;2;6;7;
2358;12;R$ 2.932,50;15;25/02/2015;2015;2;6;7;
2359;12;R$ 920,71;5;12/02/2015;2015;2;6;7;
2360;1;R$ 563,87;8;12/02/2015;2015;2;1;1;
2361;13;R$ 1.812,00;5;03/02/2015;2015;2;3;9;
2362;1;R$ 3.168,00;3;09/02/2015;2015;2;1;1;
2363;1;R$ 40.629,57;1;27/02/2015;2015;2;1;1;
2364;12;R$ 455,00;1;19/03/2015;2015;3;6;7;
2365;12;R$ 720,00;2;03/03/2015;2015;3;6;7;
2366;12;R$ 1.085,00;3;16/03/2015;2015;3;6;7;
2367;13;R$ 165,32;1;23/03/2015;2015;3;3;10;
2368;13;R$ 7.410,92;18;10/03/2015;2015;3;3;9;
2369;19;R$ 546,00;1;30/03/2015;2015;3;4;5;
2370;1;R$ 745,00;1;30/03/2015;2015;3;1;1;
2371;12;R$ 135,00;3;03/03/2015;2015;3;6;7;
2372;12;R$ 470,00;11;03/03/2015;2015;3;6;7;
2373;1;R$ 45.054,76;1;30/03/2015;2015;3;1;1;
2374;13;R$ 10.737,00;8;14/04/2015;2015;4;3;9;
2375;13;R$ 1.040,00;1;16/04/2015;2015;4;3;4;
2376;13;R$ 1.509,30;1;22/04/2015;2015;4;3;9;
2377;13;R$ 2.420,00;3;13/04/2015;2015;4;3;9;
2378;12;R$ 345,00;1;01/04/2015;2015;4;6;7;
2379;12;R$ 1.454,00;6;06/04/2015;2015;4;6;7;
2380;12;R$ 120,00;3;15/04/2015;2015;4;6;7;
2381;12;R$ 89,00;4;15/04/2015;2015;4;6;7;
2382;12;R$ 881,00;2;27/04/2015;2015;4;6;7;
2383;19;R$ 820,00;4;01/04/2015;2015;4;4;5;
2384;1;R$ 672,00;1;01/04/2015;2015;4;1;1;
2385;13;R$ 1.615,10;7;06/04/2015;2015;4;3;9;
2386;13;R$ 5.028,51;10;13/04/2015;2015;4;3;9;
2387;13;R$ 12.516,02;15;08/04/2015;2015;4;3;9;
2388;13;R$ 3.385,79;13;22/04/2015;2015;4;3;9;
2389;13;R$ 4.287,69;14;27/04/2015;2015;4;3;9;
2390;13;R$ 49.579,25;1;30/04/2015;2015;4;3;10;
2391;13;R$ 260,00;1;13/04/2015;2015;4;3;10;
2392;13;R$ 2.160,00;2;13/04/2015;2015;4;3;10;
2393;13;R$ 450,00;1;30/04/2015;2015;4;3;10;
2394;13;R$ 727,75;1;08/05/2015;2015;5;3;9;
2395;19;R$ 80,00;1;25/05/2015;2015;5;4;5;
2396;19;R$ 94,00;4;25/05/2015;2015;5;4;5;
2397;13;R$ 12.876,00;16;05/05/2015;2015;5;3;4;
2398;13;R$ 8.761,53;35;05/05/2015;2015;5;3;4;
2399;13;R$ 490,00;12;25/05/2015;2015;5;3;4;
2400;13;R$ 4.764,20;4;04/05/2015;2015;5;3;4;
2401;13;R$ 3.500,00;1;11/05/2015;2015;5;3;4;
2402;13;R$ 555,00;1;15/05/2015;2015;5;3;4;
2403;13;R$ 1.875,00;1;06/05/2015;2015;5;3;4;
2404;13;R$ 3.216,60;2;21/05/2015;2015;5;3;4;
2405;13;R$ 60,00;1;25/05/2015;2015;5;3;4;
2406;13;R$ 1.397,50;1;26/05/2015;2015;5;3;4;
2407;12;R$ 5.756,50;12;13/05/2015;2015;5;6;7;
2408;12;R$ 977,00;10;06/05/2015;2015;5;6;7;
2409;12;R$ 72,00;3;14/05/2015;2015;5;6;7;
2410;12;R$ 1.560,00;3;04/05/2015;2015;5;6;7;
2411;12;R$ 47,00;2;25/05/2015;2015;5;6;7;
2412;12;R$ 345,00;1;06/05/2015;2015;5;6;7;
2413;12;R$ 576,00;1;07/05/2015;2015;5;6;7;
2414;12;R$ 772,00;1;13/05/2015;2015;5;6;7;
2415;12;R$ 2.756,00;1;22/05/2015;2015;5;6;7;
