ID_NOTA;ID_FOR;ID_SEC;NUM_NOTA;VALOR_NOTA;QTD_ITEM;ICMS;ISS;ANO;MES;DATA_NOTA;ID_TIPO_NOTA;OBSERVACAO_NOTA;EMPENHO_NUM
1231;162;1;000000;R$ 21,00;0;0;;2009;12;31/12/2009;1;REGISTRO DO SALDO DO ANO COMPETÊNCIA ANTERIOR A 2010;0
1232;164;3;000000;R$ 5.170,66;0;0;;2009;12;31/12/2009;1;REGISTRO DO SALDO DO ANO COMPETÊNCIA ANTERIOR A 2010;0
1233;165;4;000000;R$ 5.214,56;0;0;;2009;12;31/12/2009;1;REGISTRO DO SALDO DO ANO COMPETÊNCIA ANTERIOR A 2010;0
1234;122;6;001317;R$ 112,50;1;0;0;2010;1;21/01/2010;1;;0
1235;122;6;001316;R$ 231,00;1;0;0;2010;1;21/01/2010;1;;0
1236;46;4;007927;R$ 97,00;2;0;0;2010;1;26/01/2010;1;;0
1237;121;3;026420;R$ 660,74;8;0;0;2010;1;28/01/2010;1;;0
1238;22;6;000927;R$ 6.950,00;2;0;0;2010;2;04/02/2010;1;;0
1239;6;1;000795;R$ 379,60;5;0;0;2010;2;08/02/2010;1;;0
1240;168;5;151845;R$ 45,00;1;0;0;2010;2;22/02/2010;1;;0
1241;168;3;000297;R$ 55,20;1;0;0;2010;2;08/02/2010;1;;0
1242;22;4;000931;R$ 558,80;17;0;0;2010;2;19/02/2010;1;;0
1243;140;3;000004;R$ 161,67;1;0;0;2010;2;01/02/2010;1;;0
1244;133;3;000566;R$ 17.892,50;1;0;0;2010;2;09/02/2010;1;;0
1245;124;3;004577;R$ 800,00;1;0;0;2010;2;05/02/2010;1;;0
1246;10;3;002133;R$ 560,00;1;0;0;2010;2;24/02/2010;1;;0
1247;22;3;000928;R$ 219,25;13;0;0;2010;2;19/02/2010;1;;0
1248;97;3;002595;R$ 846,06;14;0;0;2010;2;05/02/2010;1;;0
1249;97;3;002600;R$ 7.147,90;51;0;0;2010;2;05/02/2010;1;;0
1250;169;4;000332;R$ 528,29;13;0;0;2010;2;17/02/2010;1;;0
1251;22;6;000929;R$ 293,30;8;0;0;2010;2;19/02/2010;1;;0
1252;121;6;027858;R$ 338,00;2;0;0;2010;2;05/02/2010;1;;0
1253;170;5;000627;R$ 1.005,00;4;0;0;2010;3;01/03/2010;1;;0
1254;171;5;000125;R$ 2.500,00;6;0;0;2010;3;30/03/2010;1;;0
1255;10;6;002143;R$ 2.189,00;4;0;0;2010;3;03/03/2010;1;;0
1256;134;6;000009;R$ 501,00;5;0;0;2010;3;03/03/2010;1;;0
1257;121;6;033705;R$ 195,50;3;0;0;2010;3;10/03/2010;1;;0
1258;172;6;292265;R$ 1.650,00;1;0;0;2010;3;04/03/2010;1;;0
1259;121;6;033243;R$ 4.771,82;15;0;0;2010;3;08/03/2010;1;;0
1260;140;4;000005;R$ 35,00;2;0;0;2010;3;04/03/2010;1;;0
1261;46;4;008050;R$ 100,00;2;0;0;2010;3;03/03/2010;1;;0
1262;126;1;002629;R$ 308,00;2;0;0;2010;3;01/03/2010;1;;0
1263;173;1;152449;R$ 1.285,95;18;0;0;2010;3;22/03/2010;1;;0
1264;126;4;002628;R$ 1.108,00;3;0;0;2010;3;01/03/2010;1;;0
1265;129;4;000007;R$ 2.013,30;12;0;0;2010;3;02/03/2010;1;;0
1266;136;4;001231;R$ 3.744,20;14;0;0;2010;3;08/03/2010;1;;0
1267;136;4;001232;R$ 1.739,30;10;0;0;2010;3;08/03/2010;1;;0
1268;136;3;001230;R$ 2.431,20;6;0;0;2010;3;08/03/2010;1;;0
1269;10;3;002152;R$ 280,00;1;0;0;2010;3;25/03/2010;1;;0
1270;129;3;000005;R$ 5.956,65;18;0;0;2010;3;02/03/2010;1;;0
1271;46;4;008348;R$ 1.218,00;13;0;0;2010;4;30/04/2010;1;;0
1272;46;4;008347;R$ 375,00;1;0;0;2010;4;30/04/2010;1;;0
1273;128;4;000120;R$ 180,00;6;0;0;2010;4;20/04/2010;1;;0
1274;22;4;000936;R$ 502,50;16;0;0;2010;4;08/04/2010;1;;0
1275;22;4;000935;R$ 139,90;5;0;0;2010;4;08/04/2010;1;;0
1276;54;4;002043;R$ 440,00;1;0;0;2010;4;08/04/2010;1;;0
1277;128;6;000122;R$ 72,00;6;0;0;2010;4;20/04/2010;1;;0
1278;174;6;008325;R$ 704,00;1;0;0;2010;4;14/04/2010;1;;0
1279;175;4;000313;R$ 1.846,00;5;0;0;2010;4;17/04/2010;1;;0
1280;175;4;000312;R$ 4.437,40;14;0;0;2010;4;14/04/2010;1;;0
1281;6;4;000802;R$ 1.490,00;1;0;0;2010;4;05/04/2010;1;;0
1282;173;1;152098;R$ 54,00;1;0;0;2010;4;04/04/2010;1;';0
1283;6;1;000803;R$ 1.490,00;1;0;0;2010;4;05/04/2010;1;;0
1284;54;1;002044;R$ 120,00;1;0;0;2010;4;08/04/2010;1;;0
1285;54;6;002045;R$ 80,00;1;0;0;2010;4;08/04/2010;1;;0
1286;176;6;000390;R$ 377,10;2;0;0;2010;4;09/04/2010;1;;0
1287;22;6;000934;R$ 264,00;4;0;0;2010;4;08/04/2010;1;;0
1288;22;3;000932;R$ 270,00;1;0;0;2010;4;08/04/2010;1;;0
1289;22;3;000933;R$ 137,00;9;0;0;2010;4;08/04/2010;1;;0
1290;22;3;000937;R$ 741,20;17;0;0;2010;4;13/04/2010;1;;0
1291;10;3;002144;R$ 320,00;1;0;0;2010;4;13/04/2010;1;;0
1292;133;3;000586;R$ 3.357,50;1;0;0;2010;4;29/04/2010;1;;0
1293;140;3;000006;R$ 480,00;5;0;0;2010;4;27/04/2010;1;;0
1294;22;3;000938;R$ 137,00;5;0;0;2010;4;13/04/2010;1;;0
1295;175;3;000272;R$ 2.509,00;2;0;0;2010;4;07/04/2010;1;;0
1296;175;3;000314;R$ 1.405,00;3;0;0;2010;4;14/04/2010;1;;0
1297;175;3;000266;R$ 2.228,00;4;0;0;2010;4;06/04/2010;1;;0
1298;175;3;000265;R$ 11.240,00;14;0;0;2010;4;06/04/2010;1;;0
1299;111;4;008732;R$ 971,75;27;0;0;2010;5;26/05/2010;1;;0
1300;111;4;008731;R$ 788,15;24;0;0;2010;5;26/05/2010;1;;0
1301;128;4;000127;R$ 148,00;5;0;0;2010;5;27/05/2010;1;;0
1302;6;4;000807;R$ 1.398,20;8;0;0;2010;5;12/05/2010;1;;0
1303;6;4;000808;R$ 407,15;6;0;0;2010;5;12/05/2010;1;;0
1304;175;4;000467;R$ 2.942,00;11;0;0;2010;5;01/05/2010;1;;0
1305;175;4;000031;R$ 1.358,26;6;0;0;2010;5;21/05/2010;1;;0
1306;2;4;002777;R$ 180,00;1;0;0;2010;5;24/05/2010;1;;0
1307;2;4;003106;R$ 476,07;2;0;0;2010;5;07/05/2010;1;;0
1308;176;3;000393;R$ 868,80;7;0;0;2010;5;06/05/2010;1;;0
1309;175;3;000469;R$ 3.283,00;7;0;0;2010;5;10/05/2010;1;;0
1310;175;3;000028;R$ 5.420,00;13;0;0;2010;5;20/05/2010;1;;0
1311;177;6;000538;R$ 128,50;10;0;0;2010;5;26/05/2010;1;;0
1312;121;6;045448;R$ 1.417,20;4;0;0;2010;5;20/05/2010;1;;0
1313;176;6;000391;R$ 411,80;4;0;0;2010;5;06/05/2010;1;;0
1314;176;4;000392;R$ 1.246,40;8;0;0;2010;5;06/05/2010;1;;0
1315;53;1;000933;R$ 195,00;3;0;0;2010;5;25/05/2010;1;;0
1316;54;4;002112;R$ 200,00;1;0;0;2010;6;17/06/2010;1;;0
1317;114;4;011752;R$ 560,00;3;0;0;2010;6;28/06/2010;1;;0
1318;46;4;008642;R$ 38,50;1;0;0;2010;6;22/06/2010;1;;0
1319;46;4;008641;R$ 75,00;1;0;0;2010;6;22/06/2010;1;;0
1320;46;4;008644;R$ 104,00;3;0;0;2010;6;22/06/2010;1;;0
1321;22;4;000950;R$ 118,50;7;0;0;2010;6;07/06/2010;1;;0
1322;6;4;000811;R$ 743,88;13;0;0;2010;6;04/06/2010;1;;0
1323;131;4;015047;R$ 630,00;1;0;0;2010;6;14/06/2010;1;;0
1324;131;4;015046;R$ 732,00;1;0;0;2010;6;14/06/2010;1;;0
1325;175;4;000065;R$ 4.123,40;14;0;0;2010;6;02/06/2010;1;;0
1326;175;4;000107;R$ 4.123,40;14;0;0;2010;6;18/06/2010;1;;0
1327;54;6;002114;R$ 80,00;1;0;0;2010;6;17/06/2010;1;;0
1328;128;6;000128;R$ 297,00;6;0;0;2010;6;10/06/2010;1;;0
1329;114;6;011750;R$ 3.110,00;3;0;0;2010;6;28/06/2010;1;;0
1330;46;6;008645;R$ 143,50;17;0;0;2010;6;22/06/2010;1;;0
1331;46;6;008643;R$ 53,00;2;0;0;2010;6;22/06/2010;1;;0
1332;22;6;000947;R$ 201,00;4;0;0;2010;6;04/06/2010;1;;0
1333;176;6;000395;R$ 746,16;5;0;0;2010;6;10/06/2010;1;;0
1334;22;6;000946;R$ 466,00;2;0;0;2010;6;04/06/2010;1;;0
1335;22;3;000946;R$ 466,00;2;0;0;2010;6;04/06/2010;1;;0
1336;22;3;000949;R$ 183,00;4;0;0;2010;6;07/06/2010;1;;0
1337;22;3;000945;R$ 176,35;11;0;0;2010;6;04/06/2010;1;;0
1338;122;3;001393;R$ 670,60;10;0;0;2010;6;11/06/2010;1;;0
1339;178;3;027867;R$ 1.000,00;1;0;0;2010;6;11/06/2010;1;;0
1340;54;1;002115;R$ 80,00;1;0;0;2010;6;17/06/2010;1;;0
1341;175;1;000075;R$ 1.746,75;33;0;0;2010;6;09/06/2010;1;;0
1342;175;3;000064;R$ 525,00;1;0;0;2010;6;02/06/2010;1;;0
1343;175;3;000066;R$ 4.272,60;8;0;0;2010;6;02/06/2010;1;;0
1344;175;3;000104;R$ 4.987,00;9;0;0;2010;6;18/06/2010;1;;0
1345;175;3;000074;R$ 2.475,00;5;0;0;2010;6;09/06/2010;1;;0
1346;175;3;000105;R$ 1.000,00;1;0;0;2010;6;18/06/2010;1;;0
1347;175;3;000067;R$ 2.157,84;6;0;0;2010;6;02/06/2010;1;;0
1348;175;3;000106;R$ 1.610,00;2;0;0;2010;6;18/06/2010;1;;0
1349;175;3;000143;R$ 6.959,50;11;0;0;2010;7;20/07/2010;1;;0
1350;175;4;000144;R$ 3.666,00;14;0;0;2010;7;20/07/2010;1;;0
1351;176;4;000396;R$ 1.305,66;8;0;0;2010;7;02/07/2010;1;;0
1352;132;4;000328;R$ 347,90;11;0;0;2010;7;28/07/2010;1;;0
1353;114;6;011805;R$ 185,85;1;0;0;2010;7;05/07/2010;1;;0
1354;121;6;056354;R$ 2.490,60;9;0;0;2010;7;20/07/2010;1;;0
1355;179;6;000018;R$ 1.240,00;1;0;0;2010;7;05/07/2010;1;;0
1356;121;6;056576;R$ 2.932,20;2;0;0;2010;7;21/07/2010;1;;0
1357;126;1;002834;R$ 562,50;2;0;0;2010;7;06/07/2010;1;;0
1358;180;3;000017;R$ 1.616,00;11;0;0;2010;7;13/07/2010;1;;0
1359;182;6;100785;R$ 316,70;1;0;0;2010;7;09/07/2010;1;;0
1360;181;3;000159;R$ 601,30;14;0;0;2010;7;05/07/2010;1;;0
1361;181;3;000160;R$ 368,40;14;0;0;2010;7;05/07/2010;1;;0
1362;181;3;000161;R$ 84,30;3;0;0;2010;7;05/07/2010;1;;0
1363;181;3;000156;R$ 601,30;14;0;0;2010;7;05/07/2010;1;;0
1364;181;3;000157;R$ 368,40;14;0;0;2010;7;05/07/2010;1;;0
1365;181;3;000158;R$ 84,30;3;0;0;2010;7;05/07/2010;1;;0
1366;180;3;000018;R$ 1.502,00;8;0;0;2010;7;13/07/2010;1;;0
1369;177;3;000552;R$ 41,00;4;0;0;2010;8;16/08/2010;1;;0
1371;176;6;000400;R$ 1.358,40;6;0;0;2010;8;14/08/2010;1;;0
1372;176;6;000401;R$ 425,00;1;0;0;2010;8;14/08/2010;1;;0
1373;176;6;000402;R$ 220,00;1;0;0;2010;8;14/08/2010;1;;0
1374;134;6;000010;R$ 1.826,00;4;0;0;2010;8;12/08/2010;1;;0
1375;128;6;000130;R$ 74,00;5;0;0;2010;8;17/08/2010;1;;0
1376;54;1;002181;R$ 80,00;1;0;0;2010;8;23/08/2010;1;;0
1377;183;1;000177;R$ 1.245,00;1;0;0;2010;8;24/08/2010;1;;0
1378;54;4;002179;R$ 240,00;1;0;0;2010;8;23/08/2010;1;;0
1379;54;4;002178;R$ 600,00;1;0;0;2010;8;23/08/2010;1;;0
1380;46;4;008883;R$ 92,00;3;0;0;2010;8;09/08/2010;1;;0
1382;140;3;000007;R$ 5.162,00;8;0;0;2010;8;27/08/2010;1;;0
1383;121;3;063653;R$ 388,05;1;0;0;2010;8;25/08/2010;1;;0
1384;183;3;000140;R$ 1.679,10;16;0;0;2010;8;13/08/2010;1;;0
1385;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1386;46;6;008882;R$ 194,50;6;0;0;2010;8;09/08/2010;1;;0
1387;121;6;063652;R$ 1.731,10;5;0;0;2010;8;25/08/2010;1;;0
1388;54;6;002180;R$ 80,00;1;0;0;2010;8;23/08/2010;1;;0
1390;175;3;000286;R$ 474,00;1;0;0;2010;8;13/08/2010;1;;0
1391;175;4;000248;R$ 2.125,35;10;0;0;2010;8;05/08/2010;1;;0
1392;175;4;000246;R$ 1.125,50;4;0;0;2010;8;05/08/2010;1;;0
1393;175;4;000244;R$ 464,50;4;0;0;2010;8;04/08/2010;1;;0
1394;175;4;000340;R$ 8.173,48;14;0;0;2010;8;19/08/2010;1;;0
1395;175;1;000177;R$ 1.245,00;1;0;0;2010;8;24/08/2010;1;;0
1396;175;1;000245;R$ 485,40;4;0;0;2010;8;05/08/2010;1;;0
1397;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1398;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1399;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1400;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1401;183;3;000139;R$ 500,70;6;0;0;2010;8;13/08/2010;1;;0
1402;175;3;000140;R$ 1.679,10;16;0;0;2010;8;13/08/2010;1;;0
1403;121;3;063653;R$ 388,05;1;0;0;2010;8;25/08/2010;1;;0
1404;121;3;063653;R$ 388,05;1;0;0;2010;8;25/08/2010;1;;0
1405;121;3;063653;R$ 388,05;1;0;0;2010;8;25/08/2010;1;;0
1406;140;3;000007;R$ 5.162,00;8;0;0;2010;8;27/08/2010;1;;0
1407;175;3;000247;R$ 1.880,00;7;0;0;2010;8;05/08/2010;1;;0
1408;175;3;000250;R$ 984,00;7;0;0;2010;8;05/08/2010;1;;0
1409;175;3;000199;R$ 225,00;1;0;0;2010;8;26/08/2010;1;;0
1410;175;3;000233;R$ 525,00;1;0;0;2010;8;04/08/2010;1;;0
1411;175;3;000233;R$ 525,00;1;0;0;2010;8;04/08/2010;1;;0
1412;175;3;000199;R$ 525,00;1;0;0;2010;8;26/08/2010;1;;0
1413;175;3;000249;R$ 2.721,00;6;0;0;2010;8;05/08/2010;1;;0
1414;175;3;000345;R$ 300,00;1;0;0;2010;8;19/08/2010;1;;0
1415;175;3;000285;R$ 891,00;1;0;0;2010;8;13/08/2010;1;;0
1416;180;4;000035;R$ 1.527,50;5;0;0;2010;9;17/09/2010;1;;0
1417;180;4;000034;R$ 1.570,00;5;0;0;2010;9;17/09/2010;1;;0
1418;22;4;000957;R$ 337,70;16;0;0;2010;9;08/09/2010;1;;0
1419;22;4;000956;R$ 127,50;9;0;0;2010;9;08/09/2010;1;;0
1420;175;4;000517;R$ 5.433,00;13;0;0;2010;9;29/09/2010;1;;0
1421;175;4;000435;R$ 5.953,00;17;0;0;2010;9;09/09/2010;1;;0
1422;176;6;000407;R$ 775,20;4;0;0;2010;9;24/09/2010;1;;0
1423;184;6;033224;R$ 546,00;1;0;0;2010;9;10/09/2010;1;;0
1424;185;6;000321;R$ 156,60;1;0;0;2010;9;01/09/2010;1;;0
1425;22;1;000959;R$ 123,00;4;0;0;2010;9;08/09/2010;1;;0
1426;186;3;014499;R$ 284,01;2;0;0;2010;9;03/09/2010;1;;0
1427;22;3;000958;R$ 460,50;2;0;0;2010;9;08/09/2010;1;;0
1428;186;3;005407;R$ 265,52;1;0;0;2010;9;03/09/2010;1;;0
1429;178;3;030111;R$ 1.200,00;1;0;0;2010;9;23/09/2010;1;;0
1430;22;4;000960;R$ 739,00;11;0;0;2010;9;08/09/2010;1;;0
1431;175;3;000423;R$ 4.080,00;7;0;0;2010;9;03/09/2010;1;;0
1432;175;3;000505;R$ 3.650,02;7;0;0;2010;9;29/09/2010;1;;0
1433;175;3;000512;R$ 450,00;1;0;0;2010;9;29/09/2010;1;;0
1434;175;3;000006;R$ 4.475,80;11;0;0;2010;9;16/09/2010;1;;0
1435;175;3;000006;R$ 7.292,00;10;0;0;2010;9;16/09/2010;1;;0
1436;175;3;000400;R$ 2.490,00;2;0;0;2010;9;09/09/2010;1;;0
1437;175;3;000419;R$ 900,00;1;0;0;2010;9;03/09/2010;1;;0
1438;175;3;000571;R$ 3.313,00;8;0;0;2010;10;21/10/2010;1;;0
1439;124;3;000222;R$ 564,00;2;0;0;2010;10;13/10/2010;1;;0
1440;124;3;000153;R$ 396,00;1;0;0;2010;10;14/10/2010;1;;0
1441;175;3;000572;R$ 450,00;1;0;0;2010;10;21/10/2010;1;;0
1443;124;1;000252;R$ 72,00;2;0;0;2010;10;26/10/2010;1;;0
1444;54;1;002237;R$ 80,00;1;0;0;2010;10;18/10/2010;1;;0
1445;126;1;003243;R$ 554,00;3;0;0;2010;10;22/10/2010;1;;0
1446;121;6;073870;R$ 4.439,85;10;0;0;2010;10;18/10/2010;1;;0
1447;54;6;000223;R$ 80,00;1;0;0;2010;10;18/10/2010;1;;0
1448;54;6;002235;R$ 80,00;1;0;0;2010;10;18/10/2010;1;;0
1449;176;6;000409;R$ 1.060,60;3;0;0;2010;10;13/10/2010;1;;0
1450;121;6;076066;R$ 160,45;2;0;0;2010;10;28/10/2010;1;;0
1451;54;4;002239;R$ 160,00;1;0;0;2010;10;18/10/2010;1;;0
1452;54;4;002240;R$ 600,00;1;0;0;2010;10;18/10/2010;1;;0
1453;187;4;002688;R$ 1.844,83;29;0;0;2010;11;26/11/2010;1;;0
1454;187;4;002687;R$ 1.497,22;25;0;0;2010;11;26/11/2010;1;;0
1455;187;4;002689;R$ 2.345,91;27;0;0;2010;11;26/11/2010;1;;0
1456;6;4;000831;R$ 743,88;13;0;0;2010;11;24/11/2010;1;;0
1457;46;4;009533;R$ 114,00;2;0;0;2010;11;24/11/2010;1;;0
1458;46;4;009532;R$ 592,00;2;0;0;2010;11;24/11/2010;1;;0
1459;175;4;000662;R$ 2.039,00;5;0;0;2010;11;08/11/2010;1;;0
1460;180;4;000041;R$ 1.930,00;5;0;0;2010;11;08/11/2010;1;;0
1461;180;4;000042;R$ 1.572,50;5;0;0;2010;11;08/11/2010;1;;0
1462;187;6;002691;R$ 1.469,64;14;0;0;2010;11;26/11/2010;1;;0
1463;176;6;000411;R$ 2.169,50;7;0;0;2010;11;11/11/2010;1;;0
1464;176;6;000412;R$ 1.339,05;8;0;0;2010;11;11/11/2010;1;;0
1465;46;6;009531;R$ 389,00;1;0;0;2010;11;24/11/2010;1;;0
1466;64;3;011840;R$ 1.592,60;24;0;0;2010;11;26/11/2010;1;;0
1467;64;3;011842;R$ 2.704,20;22;0;0;2010;11;26/11/2010;1;;0
1468;175;3;000661;R$ 4.312,50;9;0;0;2010;11;18/11/2010;1;;0
1469;131;3;000386;R$ 879,90;1;0;0;2010;11;12/11/2010;1;;0
1470;175;3;000663;R$ 682,00;1;0;0;2010;11;18/11/2010;1;;0
1471;140;3;000008;R$ 165,00;1;0;0;2010;11;10/11/2010;1;;0
1472;188;3;000874;R$ 430,00;3;0;0;2010;11;10/11/2010;1;;0
1473;189;3;001273;R$ 320,00;2;0;0;2010;11;29/11/2010;1;;0
1474;64;1;011843;R$ 4.587,20;19;0;0;2010;11;26/11/2010;1;;0
1475;187;1;002690;R$ 1.210,26;21;0;0;2010;11;26/11/2010;1;;0
1476;121;6;089466;R$ 7.475,10;18;0;0;2010;12;29/12/2010;1;;0
1477;176;6;000413;R$ 897,50;5;0;0;2010;12;30/12/2010;1;;0
1478;177;6;000605;R$ 126,00;10;0;0;2010;12;31/12/2010;1;;0
1479;177;6;000606;R$ 182,00;16;0;0;2010;12;31/12/2010;1;;0
1480;177;6;000607;R$ 182,00;11;0;0;2010;12;31/12/2010;1;;0
1481;121;6;085532;R$ 1.559,88;5;0;0;2010;12;09/12/2010;1;;0
1482;54;6;002294;R$ 40,00;1;0;0;2010;12;14/12/2010;1;;0
1483;121;6;085533;R$ 718,80;4;0;0;2010;12;09/12/2010;1;;0
1484;139;6;001375;R$ 3.280,00;4;0;0;2010;12;03/12/2010;1;;0
1485;139;6;001376;R$ 1.200,00;1;0;0;2010;12;03/12/2010;1;;0
1486;175;3;000719;R$ 10.376,40;11;0;0;2010;12;03/12/2010;1;;0
1487;175;3;000724;R$ 1.348,20;14;0;0;2010;12;03/12/2010;1;;0
1488;175;3;000721;R$ 3.057,00;10;0;0;2010;12;03/12/2010;1;;0
1489;175;3;000720;R$ 3.927,90;16;0;0;2010;12;03/12/2010;1;;0
1490;175;3;000765;R$ 2.112,00;7;0;0;2010;12;17/12/2010;1;;0
1491;175;3;000769;R$ 1.022,00;7;0;0;2010;12;20/12/2010;1;;0
1492;187;3;002817;R$ 5.518,04;20;0;0;2010;12;27/12/2010;1;;0
1493;54;1;002295;R$ 80,00;1;0;0;2010;12;14/12/2010;1;;0
1494;175;3;000686;R$ 2.615,00;5;0;0;2010;12;01/12/2010;1;;0
1495;175;3;000697;R$ 841,80;1;0;0;2010;12;02/12/2010;1;;0
1496;190;4;000005;R$ 34,00;1;0;0;2010;12;16/12/2010;1;;0
1497;190;4;000006;R$ 66,00;2;0;0;2010;12;16/12/2010;1;;0
1498;191;4;000002;R$ 1.600,00;12;0;0;2010;12;07/12/2010;1;;0
1499;64;4;000122;R$ 60,00;2;0;0;2010;12;17/12/2010;1;;0
1500;64;4;000121;R$ 2.732,22;71;0;0;2010;12;16/12/2010;1;;0
1501;64;4;000120;R$ 2.612,25;43;0;0;2010;12;16/12/2010;1;;0
1502;175;4;000717;R$ 883,70;14;0;0;2010;12;03/12/2010;1;;0
1503;175;4;000722;R$ 6.400,60;13;0;0;2010;12;03/12/2010;1;;0
1504;175;4;000723;R$ 4.714,80;14;0;0;2010;12;03/12/2010;1;;0
1505;175;4;000696;R$ 600,00;1;0;0;2010;12;01/12/2010;1;;0
1506;54;4;002297;R$ 240,00;1;0;0;2010;12;14/12/2010;1;;0
1507;54;4;002296;R$ 280,00;1;0;0;2010;12;14/12/2010;1;;0
1508;186;3;007595;R$ 651,90;7;0;0;2011;1;26/01/2011;1;;0
1509;178;3;000053;R$ 960,00;1;0;0;2011;1;08/01/2011;1;;0
1510;180;3;000053;R$ 2.725,00;3;0;0;2011;1;26/01/2011;1;;0
1514;188;3;000092;R$ 507,50;2;0;0;2011;1;27/01/2011;1;;0
1515;122;3;000023;R$ 270,00;1;0;0;2011;1;12/01/2011;1;;0
1516;122;4;000022;R$ 573,50;10;0;0;2011;1;12/01/2011;1;;0
1517;126;4;003607;R$ 1.015,60;2;0;0;2011;1;24/01/2011;1;;0
1518;122;6;000024;R$ 1.736,70;6;0;0;2011;1;12/01/2011;1;;0
1519;176;3;000423;R$ 1.913,13;17;0;0;2011;2;22/02/2011;1;;0
1520;121;3;097486;R$ 2.550,80;14;0;0;2011;2;08/02/2011;1;;0
1521;129;3;000013;R$ 1.435,60;5;0;0;2011;2;02/02/2011;1;;0
1522;129;3;000012;R$ 595,65;6;0;0;2011;2;02/02/2011;1;;0
1523;129;3;000014;R$ 693,60;1;0;0;2011;2;02/02/2011;1;;0
1524;176;3;000424;R$ 53,80;1;0;0;2011;2;22/02/2011;1;;0
1525;139;3;001798;R$ 1.422,00;8;0;0;2011;2;10/02/2011;1;;0
1526;139;6;001799;R$ 230,00;1;0;0;2011;2;10/02/2011;1;;0
1527;176;6;000416;R$ 703,94;4;0;0;2011;2;09/02/2011;1;;0
1528;192;6;000194;R$ 88,00;6;0;0;2011;2;03/02/2011;1;;0
1529;176;6;000417;R$ 191,25;5;0;0;2011;2;09/02/2011;1;;0
1530;176;6;000418;R$ 191,25;5;0;0;2011;2;09/02/2011;1;;0
1531;181;3;000570;R$ 7.705,00;17;0;0;2011;2;16/02/2011;1;;0
1532;173;1;159907;R$ 468,00;6;0;0;2011;2;24/02/2011;1;;0
1533;173;4;159908;R$ 64,50;3;0;0;2011;2;24/02/2011;1;;0
1534;181;4;000571;R$ 4.128,00;1;0;0;2011;3;04/03/2011;1;;0
1535;181;4;000572;R$ 3.139,20;1;0;0;2011;3;10/03/2011;1;;0
1536;176;4;000428;R$ 259,00;1;0;0;2011;3;18/03/2011;1;;0
1537;128;4;000141;R$ 271,00;11;0;0;2011;3;23/03/2011;1;;0
1538;199;4;000003;R$ 80,00;2;0;0;2011;3;09/03/2011;1;;0
1539;199;4;000002;R$ 170,00;2;0;0;2011;3;09/03/2011;1;;0
1540;199;4;000001;R$ 80,00;1;0;0;2011;3;09/03/2011;1;;0
1541;199;4;000010;R$ 60,00;2;0;0;2011;3;30/03/2011;1;;0
1542;199;4;000009;R$ 210,00;2;0;0;2011;3;30/03/2011;1;;0
1543;176;4;000431;R$ 250,26;3;0;0;2011;3;18/03/2011;1;;0
1544;199;1;000004;R$ 570,00;2;0;0;2011;3;09/03/2011;1;;0
1545;199;1;000011;R$ 205,00;2;0;0;2011;3;30/03/2011;1;;0
1546;170;1;000682;R$ 960,00;4;0;0;2011;3;16/03/2011;1;;0
1547;140;3;000011;R$ 260,00;1;0;0;2011;3;02/03/2011;1;;0
1548;176;3;000429;R$ 403,00;5;0;0;2011;3;19/03/2011;1;;0
1549;121;3;104270;R$ 134,95;2;0;0;2011;3;12/03/2011;1;;0
1550;186;3;008680;R$ 453,20;2;0;0;2011;3;31/03/2011;1;;0
1551;199;3;000006;R$ 125,00;1;0;0;2011;3;09/03/2011;1;;0
1552;199;3;000012;R$ 40,00;1;0;0;2011;3;30/03/2011;1;;0
1553;114;6;000692;R$ 1.012,00;2;0;0;2011;3;11/03/2011;1;;0
1554;176;6;000425;R$ 1.135,44;7;0;0;2011;3;01/03/2011;1;;0
1555;121;6;102781;R$ 1.360,00;1;0;0;2011;3;04/03/2011;1;;0
1556;200;6;000676;R$ 1.090,00;2;0;0;2011;3;02/03/2011;1;;0
1557;176;6;000430;R$ 775,98;3;0;0;2011;3;18/03/2011;1;;0
1558;176;6;000433;R$ 734,76;9;0;0;2011;3;20/03/2011;1;;0
1559;121;6;108431;R$ 2.752,45;6;0;0;2011;3;01/03/2011;1;;0
1560;140;6;000012;R$ 200,00;2;0;0;2011;3;30/03/2011;1;;0
1561;121;6;106718;R$ 181,25;7;0;0;2011;3;24/03/2011;1;;0
1562;134;6;000013;R$ 771,00;5;0;0;2011;3;30/03/2011;1;;0
1563;199;6;000007;R$ 180,00;2;0;0;2011;3;09/03/2011;1;;0
1564;199;6;000013;R$ 100,00;2;0;0;2011;3;30/03/2011;1;;0
1565;175;4;001079;R$ 1.497,00;1;0;0;2011;4;27/04/2011;1;;0
1566;175;4;001051;R$ 40.800,00;2;0;0;2011;4;19/04/2011;1;;0
1567;122;3;000076;R$ 760,00;1;0;0;2011;4;05/04/2011;1;;0
1568;201;3;000333;R$ 600,00;1;0;0;2011;4;27/04/2011;1;;0
